point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,345.0,8.478889165322613,-1.458610834677387
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,360.0,8.309907176616187,-1.6275928233838126
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,375.0,8.064170686846843,-1.8733293131531568
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,390.0,7.840005112918237,-2.097494887081763
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,405.0,7.6343493171637435,-2.3031506828362565
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,420.0,7.445082878738101,-2.492417121261899
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,435.0,7.2705342901362755,-2.6669657098637245
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,450.0,7.109324981686046,-2.828175018313954
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,465.0,6.960279744174582,-2.9772202558254177
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,480.0,6.822373016160626,-3.1151269838393736
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,495.0,6.694695102706043,-3.242804897293957
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,510.0,6.576429898174534,-3.361070101825466
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,525.0,6.466839476750473,-3.470660523249527
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,540.0,6.365252918112066,-3.5722470818879337
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,555.0,6.271057828081169,-3.666442171918831
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,570.0,6.183693637870408,-3.753806362129592
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,585.0,6.102646123634188,-3.8348538763658118
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,600.0,6.027442800504121,-3.9100571994958786
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,615.0,5.957648967912036,-3.9798510320879643
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,630.0,5.892864260300065,-4.044635739699935
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,645.0,5.8327196041772025,-4.1047803958227975
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,660.0,5.77687450875159,-4.16062549124841
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,675.0,5.725014639881145,-4.212485360118855
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,690.0,5.67684963538742,-4.26065036461258
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,705.0,5.632111132170771,-4.305388867829229
upper_slope,Upper slope,5.0,boussinesq,Boussinesq,720.0,5.59055097743047,-4.34694902256953
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,15.0,5.149868647257487,-3.1626313527425127
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,30.0,5.2339409192403155,-3.0785590807596845
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,45.0,5.48721710840861,-2.8252828915913897
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,60.0,5.726989110310872,-2.585510889689128
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,75.0,6.125227928161621,-2.187272071838379
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,90.0,6.497676054636638,-1.8148239453633623
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,105.0,7.0107442537943525,-1.3017557462056475
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,120.0,7.469114303588867,-0.8433856964111328
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,135.0,7.9862745602925616,-0.32622543970743845
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,150.0,8.296626726786295,-0.01587327321370502
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,165.0,8.406969706217447,0.09446970621744732
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,180.0,8.415197372436523,0.10269737243652344
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,195.0,8.401537895202637,0.08903789520263672
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,210.0,8.401540438334147,0.08904043833414654
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,225.0,8.387012481689453,0.07451248168945312
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,240.0,8.386654535929361,0.07415453592936139
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,255.0,8.37054411570231,0.058044115702310606
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,270.0,8.368966420491537,0.05646642049153705
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,285.0,8.342219352722168,0.02971935272216797
